RoadName,RouteType,RoadKey
MARLOW FARM DR,County,7959037438999513
SPUR FR MD 117 TO MD 117,UNKNOWN,3139082692876360
SONNETT CT,County,1586139348633726
SPUR FR CO 4863 TO MD 124,UNKNOWN,5173537477475527
SUTLER SQUARE TERR,UNKNOWN,2888530069984408
CONNECTICUT AVE (BACK),Maryland (State),1728158819342642
JESSUP BLAIR DR,Other Public Roadway,3650420809918253
LAURIE DR,County,1025702632083752
POLK CT,Municipality,1107444406260785
EXIT #10,UNKNOWN,2143914507962764
EXIT #6,UNKNOWN,2636866910307859
DAWSON FARM RD,Other Public Roadway,7386667428217517
BAEDERWOOD LA,County,1207136377829349
CALDWELL ST,County,1722572313117131
CARROLL LA,County,9350669945485554
DEBECK DR,Municipality,438476799799732
STRUC #M0121 HAWLINGS RIVER,UNKNOWN,6929389843930278
LINK RD,County,1534986180060206
GREENBRIER DR,County,9028147578669705
GOOSENECK TERR,County,5243867562749365
RAMP 8 FR IS 495 SB TO CLARA BARTON PKWY,Ramp,4595988013652404
RAMP 2 FR MD 124 WB TO IS 270 NB,Ramp,639775575413881
WETHERILL RD,County,3161181646015026
BACALL LA,County,6505873986354712
PETERSBOROUGH DR,County,2444441608408939
EPPING TERR,Other Public Roadway,9848592987476148
GIRARD ST,UNKNOWN,8093879720744146
VILLAGE PARK PL,County,5140816984167607
SPUR TO MD 193,UNKNOWN,1380962705218885
FILBERT TERR,County,4215777022791613
WABASH AVE,County,5834951044030444
RAMP 6 FR MD 109 EB TO IS 270 SB,Ramp,2910914721410875
CITADEL AVE,UNKNOWN,708351610283896
NICKELBY CT,County,8211283463527082
WHITE GROUNDS RD,County,3418204255771202
TEACHERS WAY,UNKNOWN,7880052364389252
WINTERGARDEN WAY,Other Public Roadway,9462679234155829
TELEGRAPH RD,Maryland (State),3583045369021892
EDWARDS PL,UNKNOWN,1186937085242902
FERNEDGE RD,County,5765880486340766
RAMP 4 FR MD 355 NB TO MONTROSE PKWY,Ramp,5544634654295302
RUPPERT RD,County,8865548530191134
MASSANUTEN DR (PROP),UNKNOWN,6502538251034778
ENT TO CHURCH,UNKNOWN,5325936297489698
ATLANTIC AVE,UNKNOWN,3656474599640310
GAYLOR PL,County,94087660325216
GLENPARK DR,County,3251968969365034
GLENRIDGE ST,Municipality,5971829620578186
PUBLIC HOUSE RD,UNKNOWN,8793992590118704
WINDSWEPT LA,Other Public Roadway,7052372848657172
CARSON ST,County,8159402935483541
VOLUNTEER DR,UNKNOWN,191736600525922
RAMP 3 FR RIDGE RD EB TO IS 270 NB,Ramp,7195854095972393
RADIUS RD,County,4915316188503456
RUSHING WATER WAY,UNKNOWN,8027511474128245
FLORA LA,County,3741072132120167
"GAITHERSBUG, MD 20879",UNKNOWN,7209379849489547
BLOOM DR,County,42057128371709
RAMP 4 FR MD 193 NB TO IS 495 EB,Ramp,850745718984936
PEACH GROVE LA,County,5920268170748226
OWL RUN WAY,UNKNOWN,4510155550633935
OCTOBER CT,County,136957039858765
BIRCH SPRINGS CT,County,3992857891565932
BOYD AVE,Municipality,8143842746708466
HIGHLAND DR,County,3036300556972645
VILLAGE CENTER DR,UNKNOWN,9551662352393214
SPUR TO LOST KNIFE RD,UNKNOWN,2128745892110451
ALLISTON HOLLOW WAY,County,4740144946694163
SPUR FR MD 107,UNKNOWN,3994237470845863
SPUR TO EDMONSTON DR,UNKNOWN,9042639614550620
RAMP 3 FR MD 28 EB TO IS 270 NB,Ramp,5415381949056041
ENT TO METRO STORAGE YARD,UNKNOWN,9996019620778459
WATKINS MILL RD (BACK),Municipality,3700407264557285
NORRIS DR,County,7487843459771347
STRUC #15093 GREAT SENECA CREEK,UNKNOWN,4341036295471993
RAMP 5 FR RAMP 8 (FR IS270) TO MD 189 EB,Ramp,404910313062183
FILBERT DR,County,7325802057927156
HAVILAND MILL RD,County,2862857402011586
KESWICK ST,Municipality,7560920087814770
CLINTWOOD PL,County,7460829767275401
BRYAN AVE,County,1508648975295992
TWIN FORKS LA,County,5435571908130387
MOCCASIN LA,UNKNOWN,7164239990298656
CHALMERS RD,County,3113819201201051
SAUNDERS LA,County,5704561797622726
DUPONT AVE,Municipality,8234255980496160
SPUR TO TWINBROOK PKWY,UNKNOWN,5954963247421527
WESTMORE RD,County,6037851496232964
KRUHM RD,County,2809471043599209
ESTELLE RD,County,9650868219835566
PENNSYLVANIA AVE,County,4198593448422922
RAMP 6 FR CLARA BARTON PKWY TO IS 495 SB,Ramp,378718624188344
HIGHCREST DR,County,2224320248238257
RAMP 7 FR MD 200 WB TO MD 200A SB (BACK),Ramp,5190575971517934
SUTTON PL,County,5031683986511347
RABBITT RD,Municipality,2626191012634714
ROBIN SONG DR,County,8687545801705886
ENT TO ROCKVILLE CORPORATE CTR,UNKNOWN,2452850115293392
ENT TO LOTTE PLAZA,UNKNOWN,2748889225537042
FARMLAND DR,County,9942206643806609
RAMP 6 FR MD 118 EB TO IS 270 SB,Ramp,5042457318836313
SHAWNEE LANE,UNKNOWN,5343282830865453
HAMPDEN ST,County,1154460762686926
RAMP 5 FR MD 650 SB TO MD 200 EB,Ramp,7686864304011287
LOTTE PLAZA,UNKNOWN,9227305820425636
SPRINGFIELD DR,County,4793885721719673
TAYLOR AVE,Municipality,9125492727486043
DARLINGTON CT,County,935591149594051
RALEIGH AVE,Municipality,6637004589261668
COVE LEDGE CT,County,6427164894112800
SUNHAVEN CT,UNKNOWN,6703814305668955
ENT. TO WASHINGTONIAN CENTER,UNKNOWN,7806103034742759
PROSPERITY DR,Maryland (State),3997064068800801
ENT TO GOVT FACILITY,UNKNOWN,6476136951487113
THURSTON RD,County,7004820884717633
WILD FLOWER CT,County,9926361166376771
LLEWELLYN MANOR DR,County,728453163381370
WILSON AVE,Municipality,5925863609176728
FOUNDERS MILL CT,County,9258082549093488
ENT TO WINTERGREEN PLAZA,UNKNOWN,2896185492236690
RIGGS HILL WAY,County,3340626514330733
PINEY BRANCH NW,UNKNOWN,1741086440153091
LORDS KOREAN BAPTIST CHURCH,UNKNOWN,5533806603824700
PIANO LA,UNKNOWN,2159351495632006
BABINGTON LA,County,8605768842910893
MATENY RD (BACK),Other Public Roadway,3038065412687139
PRAIRIE LANDING WAY,UNKNOWN,6804798028593403
BROOKSIDE DR,County,9248773330253796
HOUSTON AVE,Municipality,8020928263776624
HEIL RD,Other Public Roadway,6056372446190832
HUBBARD DR,UNKNOWN,5904738103635936
WIMBLEDON DR,County,997543942962955
HIGHLAND AVE,UNKNOWN,597352768371401
RAMP 6 FR MD 198 EB TO US 29 SB,Ramp,3638421504094577
ARDENNES AVE,County,7419989374449994
PALM SPRING DR,Municipality,9771058608640470
WOODEDGE RD,County,4855217179008186
ST ANDREWS WAY,County,2147552540780041
BELFORD PL,UNKNOWN,8224836875343448
STRUC OV WHETSTONE RUN,UNKNOWN,4852102712661364
SPUR FR RICHTER FARM RD,UNKNOWN,9043597005481098
BALMORAL DR,County,6290652060398628
EXIT #16,UNKNOWN,8930191806841550
LAKE KATRINE TERR,County,3096219932466215
RAMP 2 FR MD 200 WB TO MD 182,Ramp,3379904437647100
PERKINS PL,County,4537232377420022
VICEROY ALY,UNKNOWN,4442650495097213
JANICE DR,County,2373361574170710
WEST AVE,Municipality,9049101067473367
MILE MARKER 20.0,UNKNOWN,7309365565451142
JAY DR,Municipality,9344091537487242
SPUR TO CHRISTOPHER AVE,UNKNOWN,2896956980614310
RAMP 8 FR US 29 SB TO IS 495 WB,Ramp,1725596735337104
HOLSEY RD,County,7556268169374560
MILLENNIUM CT,County,3439250318271693
CHESTNUT AVE,Municipality,3475754824937944
AIKEN DR,County,6475503914448392
ST PAUL ST,County,7187319722441995
SPUR TO LAKE FOREST SHOP CTR,UNKNOWN,9992122950989108
MIDSUMMER DR,Municipality,8232796483716095
GOLDSBORO CT,County,8699498808518748
BOARDWALK PL,UNKNOWN,7301203545182751
CANNON RD,County,3873270832025661
GLASGOW DR,County,3492367303533966
EWOOD LA,County,3024652969969735
ERIE AVE,Municipality,8939383500163857
BURTFIELD DR,County,6643921672444051
SHEA LA,County,6989394721534420
OLD QUINCE ORCHARD RD,UNKNOWN,9175322893933165
STORY DR,Municipality,2571472381504097
POTOMAC VIEW DR,County,9560281748226869
TILTON DR,County,7088885807355800
MONOCACY ELEMENTARY SCHOOL,UNKNOWN,348532708293088
PVT RD (AHEAD),UNKNOWN,779976559382871
NOWELL DR,County,7026198615220943
POTOMAC TENNIS LA,County,5077464011516606
CAPE JASMINE WAY,County,3680994740387974
ROSELAND DR,County,6150168670632656
FERNSHIRE RD,County,4540539737073068
RANWORTH DR,County,3927585416950119
HIDDEN VALLEY LA,County,2901630499181903
STABLE LA,County,529251985795806
OGDEN RD,County,807010729639139
RAMP 5 FR IS 270 SB TO MD 28 EB,Ramp,9271864239154796
PLYMOUTH ST,County,1050275896891953
700 WABASH AVE,UNKNOWN,5388275448855818
R/R CSX & METRO - STRUC OVERHEAD,UNKNOWN,2700734676403787
BIRMINGHAM DR,County,6687649234120848
FAIRFAX RD,County,5518856759025807
SANDY RIDGE RD,County,2249632970930235
WOODALE DR,County,4934080483495433
PIER DR,Municipality,6005223276188444
RAMP 7 FR SHADY GROVE RD WB TO IS 270 SB,Ramp,479171140038444
BRADSHAW CT,County,5075679203640809
MONTROSE DR,Municipality,5835492188884439
MILE MARKER 7.0,UNKNOWN,7616642032986411
POTOMAC MANORS DR,County,470834972952860
CATTAIL LA,County,11646986139343
WINTERSET DR,UNKNOWN,7472148016033471
CHEYENNE RD,County,6017994490204183
ROSEDALE AVE,County,975672044252225
RAMP 8 FR MD 650 SB TO US 29 WB,Ramp,7574647080531958
FALCONBRIDGE TERR,County,7527537917268715
CARROLTON RD,County,5142614038563472
DERWOOD CIR,County,5623364544171850
CARDEROCK SPRINGS DR,Other Public Roadway,3149714656743025
KENNEBEC AVE,Municipality,91865261549943
HAWLINGS RD,County,1732809973648093
ST CLAIR RD,UNKNOWN,3938994005850575
FULMER AVE,UNKNOWN,4709995391281881
SPUR TO US 29A,UNKNOWN,1043049795266883
CHAPMAN AVE,UNKNOWN,438193501687778
MAYOR LA,County,3285914424412593
OAKMONT ST,County,4931781309938500
PARK RD,UNKNOWN,6365018217378638
TOWN CENTER DR,UNKNOWN,3774312590323180
MILLSTREAM DR,UNKNOWN,2152938856716884
NORWOOD ROAD,UNKNOWN,3737679465232166
SUGARLAND RD,County,2852386875711773
RAMP 2 FR MONTROSE PKWY TO MD 355 NB,Ramp,2610992102584390
DRAKE DR,County,9818068023318031
BURLEY DR,County,3117629505624641
RAMP 1 FR MD 193 NB TO IS 495 WB,Ramp,7924957553229177
SPUR FR RANDOLPH RD,UNKNOWN,5993773900184632
ENT TO MONT CO DEPT OF TRANS,UNKNOWN,752306133195891
SALEM U.M.C. OF CEDAR GROVE,UNKNOWN,2145650275778693
ENT TO WHITE OAK CENTER,UNKNOWN,3654953383335336
CASTLE CLIFF WAY,County,4473079124271718
TAGORE CT,County,1275257829525419
LAFAYETTE DR,County,586920704215157
BURLINGAME WAY,Other Public Roadway,3100668763582359
ENT TO US POST OFFICE,UNKNOWN,3834586904337115
HUNTMASTER RD,County,8299175663140403
RILEYS LOCK RD,County,128119195832144
MANORFIELD RD,County,2917375136696883
BEGIN C/D LANE (NB/L),UNKNOWN,8263281534721393
ENT TO OLNEY MANOR RECREATIONAL PARK,UNKNOWN,842701992058175
STRAND DR,UNKNOWN,9505271903631258
SPUR TO ELROD RD,UNKNOWN,3311780736414373
SPUR TO RUSSELL AVE,UNKNOWN,726668995381103
NOVA CT,County,638820181345525
SELWAY LA,County,8688193672432466
WEST AVE,County,9370419624149053
WARINGWOOD WAY,County,2115215756862020
VIRGINIA DR,Municipality,5935884479848621
SPECTRUM BLVD,UNKNOWN,4356008910309891
ROSS RD,County,8710422001251645
DAMASCUS HILL CT,County,6938842919105856
WOOD HILL RD,Municipality,4206687690530073
PALMER HOUSE WAY,UNKNOWN,3592321749999601
RAMP 7 FR IS 495 WB TO MD 650 SB,Ramp,8661578792155248
SPUR FR MD 124 TO MD 124,UNKNOWN,8478995937546080
EAST LA,County,4026721892119784
JONES LA,UNKNOWN,3930581853306904
JOSIAHHENSON PARKWAY,UNKNOWN,7747955945443728
BLACKTHORN ST,Municipality,2790954681946613
ROCKY MOUNT WAY,UNKNOWN,9240146484847817
HIDDEN FOREST DR,Municipality,6970733166582302
STONEY BOTTOM RD,County,1443938437521462
CLUB LAKE RD,County,5545332561184818
WARRENTON DR,County,8603265066075556
SPUR TO CHURCH ST,UNKNOWN,7442987100045315
NORVALE RD,County,4089356986647359
LONGACRES PRESERVE CT,UNKNOWN,4712498538819520
HIGHLAND AVE,Municipality,7976474095998253
THIRD AVE,County,5273002075924685
EXIT #1B,UNKNOWN,4298712034374634
BIRCHWOOD CT,County,8804472266200532
SIERRA ST,County,9321761656459481
RIDING STABLE RD,County,6878653510932271
WOODINGTON DR,County,8459033016965542
STRUC #M0122 HAWLING RIVER,UNKNOWN,6497233694027222
MISTFLOWER DR,County,1537214467371604
OLD BRIGGS CHANEY RD,County,8617548261962105
SPUR FR HASTINGS DR,UNKNOWN,8997520706991549
DRURY RD,County,7869048698433912
MONARCH VISTA DR,County,4180977229579056
ENT TO VALLEY MILL PARK,UNKNOWN,955859859723998
SPUR FR MD 97,UNKNOWN,8820590331115131
SHEARWATER PL,County,5497376268755236
HALL RD,County,8597760202825363
HILLSDALE DR,County,2447334176345424
IVY OAK DR,County,3978645562450792
RAMP 8 FR MD 187 SB TO IS 495 WB,Ramp,69216979748452
SEDGEWICK LA,County,6671446732544679
GREENHILL DR,County,9029025276245800
PENDLETON DR,County,9343426331671949
CADBURY AVE,UNKNOWN,9194618425144284
PENSACOLA DR,Municipality,5794002644966960
COLTFIELD CT,County,7048948655134079
SPUR FR W GUDE DR,UNKNOWN,6689074743513545
GREY CASTLE WAY,County,2843205343233205
FOUNTAIN HILLS DR,County,5338225373262319
HALPINE WALK CT,Other Public Roadway,9542445364993764
SHOEMAKER FARM LA,Municipality,7364091336953687
WOODVIEW DR,County,3518525081670690
ABERDEEN RD,County,4741640628326494
ENT TO BRIGGS CHANEY SHOPPING CENTER,UNKNOWN,4082105870802023
BROOKES LA,County,8416626639739448
DEER MEADOW LA,Other Public Roadway,7929904892933571
MASTENBROOK PL,County,9710073873464465
EXIT ONLY FR BUSINESS,UNKNOWN,5366301837190106
LINCOLN ST,County,3763144010349844
STAR POINTE LA,Other Public Roadway,1491916663351951
LORRAINE CT,Municipality,9543548353516375
MONTAUK AVE,County,1557808479862025
SHEFFIELD MANOR DR,County,8872436987645802
LAPWING WAY,UNKNOWN,8781424310939629
ROSE AVE,UNKNOWN,2656540975711871
PLAYFORD LA,County,9155013312027822
HUNTER MOUNTAIN LA (PROP),UNKNOWN,1631890333970650
CO/L WASH DC LINE,UNKNOWN,7243368152491581
WOTTON PARKWAY,UNKNOWN,6962638697649924
PRINCE GEORGES AVE,Municipality,2605324545407448
MALL RING ROAD,UNKNOWN,8904192363710501
HARTFORD AVE,County,6856286068471854
BRIGHTWELL CROSSING LN,UNKNOWN,9726869672426101
VALIANT WAY,UNKNOWN,9913142389417398
ENT TO ROUTE 124 PLAZA,UNKNOWN,4090208339296747
ANGUS PL,County,5108970202377234
TRAVILAH TERR,County,938225866467608
GENTRY RIDGE CT,UNKNOWN,9094294083922842
RAMP 4 FR RAMP 1 TO SHADY GROVE RD,Ramp,9523292580515545
CLIPPER LA,Other Public Roadway,8872724904060842
WILLOW LA,County,6386188775742009
ETERNITY RD,County,2257174295757718
FIELDS ROAD,UNKNOWN,8990374421532199
TRUNDLE RD,County,8173895625995616
FEDERAL CT,County,5623672485457954
PROVOST WAY,County,3098492701546254
FERNSHIRE RD,Municipality,3346581606449886
SENECA RD (AHEAD),Maryland (State),4434612585766678
BOURNEFIELD WAY,County,5503279927922922
ALLNUTT LA,County,8129523359699371
ATHERTON CT,County,4147816005252724
NO NAME,UNKNOWN,4023313126083166
ANNAMARIE CT,County,5078506374303069
SOLITAIRE CT,Municipality,4855046192061567
MUIRFIELD DR,County,3373839328835653
SPUR FR OLD COLUMBIA PIKE,UNKNOWN,2233179883475725
FARMINGTON DR,County,8884338868928293
BRIARBUSH LA,County,5074949677757151
REDLAND RD (AHEAD),County,2059382791620137
SPENCERVILLE ADVENTIST ACADEMY,UNKNOWN,3905002681388495
SPUR TO HENDERSON CORNER RD,UNKNOWN,4404197700633721
HUNTING QUARTER RD,County,5502271577370032
CORWIN DR,County,3620474411399952
PROSPECT HILL PL,Municipality,5530767780375686
WILSON DR,Government,1161212865106327
MILLCREST DR,County,5570297271771687
GARFIELD DR,County,7006638428436256
DALAMAR STREET,UNKNOWN,40962651741267
ENT SHOPPING CENTER,UNKNOWN,8206625404091085
BEECHNUT WAY,County,3850492081208285
MARKWOOD DR,County,3573464199617910
SPUR TO MD 117,UNKNOWN,9053469164065201
GRAMERCY BLVD,UNKNOWN,8618193136839240
BUCK RIDGE CT,County,9171898920145818
DEANNA DR,County,4017804787031529
SERVICE RD,Other Public Roadway,8105561802466979
QUERY MILL RD,County,5407374381587167
BRAXFIELD CT,County,8690934676152584
MACDUFF AVE,UNKNOWN,899454475532800
LAWRENCE AVE,County,215895710208707
TWIN BRANCHES DR.,UNKNOWN,7262108364690879
MAGRUDER HIGH SCHOOL,UNKNOWN,4417344768119240
COUNSELMAN RD,County,2474347983463701
MARLOW FARM TERR,County,9258704085864284
FARRELL DR,County,4149741988231140
RAMP 7 FR RAMP 2 (FR IS495) TO MD 187 SB,Ramp,8910443980273828
TRESCOTT AVE,Municipality,3542114516660636
TRADE ST,UNKNOWN,1083745857483641
SPUR TO RAMP 6 FR MD 198 EB TO US 29 SB,UNKNOWN,3804434327641064
VANDALIA DR,County,6091034509424338
SPUR TO OMEGA DR,UNKNOWN,9687234981209396
E HAMILTON AVE,County,7085937547044646
RAMP 2 FR DUSTIN RD TO US 29 NB,Ramp,4210739373064112
DAMASCUS MANOR RD,County,975783145592805
ALDERTON RD,County,7558363898203313
ENT TO LAYHILL SHOPPING CENTER,UNKNOWN,5933895347294547
HERMITAGE AVENUE,UNKNOWN,4996569287383474
BUTLER RD,Municipality,1623490452949550
MT CARMEL CEMETERY RD,County,2768458207379167
EXIT #4,UNKNOWN,165869986539797
DONNYBROOK DR,County,9304899667293119
BUCKSFIELD RD,Municipality,3747877435673500
WHITETHORN CT,County,6425522311327465
DODGE ST,Maryland (State),8586761638589928
CORNERSTONE LA,County,3000925762175207
RAMP 4 FR IS 270Y NB TO DEMOCRACY BLVD,Ramp,9637994957548565
CAPELLA DR,County,7010647916931866
PINE NEEDLE DR,County,1712430490396636
OMEGA DR (BACK),County,8325392827929616
CEDARBROOK DR,Other Public Roadway,2530100655568776
NAIRN RD,County,2467574094912340
ENT TO NATIONAL INSTITUTE OF STANDARDS,UNKNOWN,9143927332587672
DOWDENS STATION WAY,UNKNOWN,9641757526443760
ENT TO POTOMAC ELEMENTARY SCHOOL,UNKNOWN,2791390043176412
ANNE ST,UNKNOWN,9637042273954455
TEMPLAR CT,Municipality,8947963857622860
GLENWOOD RD,County,9828313474573401
PLUMMER CT,County,5123640070244891
GOLDEN SPRING CT,UNKNOWN,2382118256865152
ALBANY AVE,Municipality,6859277730070321
MINERAL SPRINGS DR,County,7920596276736141
FULKS CORNER AVE,Municipality,5802781180708011
EXIT #30,UNKNOWN,2804349833019414
BREWSTER AVE,County,3378173500633214
AMBLER DR,County,4797112497145511
RAMP 2 FR CHERRY HILL RD WB TO US 29 NB,Ramp,2628539223545738
MONTROSE DR,County,9309673321864253
DRESSLER LA,County,124811594840281
ELKRIDGE WAY,UNKNOWN,257114377782262
DEEP GLEN DR,County,9695250884646909
GUILFORD RUN LA,County,370679168951005
CHERRY HILL RD (AHEAD),Maryland (State),1833267957145668
HERITAGE FARM DR,County,5301549593648138
FOREST GROVE DR,County,6069014828841961
TOPPING RD,County,2816879209745541
MARIONET ST,County,7825732803240190
FRIENDSHIP BLVD,Municipality,3201063125589620
ROCKVILLE FIRE DEPARTMENT,UNKNOWN,6220417514915618
STRUC #15078,UNKNOWN,7119971324643967
LOFT WAY,County,4554298611275048
LAKE LANDING RD,County,6456915218207683
SPUR TO QUINCE ORCHARD BLVD,UNKNOWN,3971725243611784
PREDELA DR,UNKNOWN,3499129443985813
DREXEL HILL PL,County,5716258882073322
HARRIS RD,County,8675652990372251
CHESNUT BRANCH WAY,UNKNOWN,50729383862764
GARRETT RD,Other Public Roadway,8755870568950111
SUGAR MAPLE CT,County,1047153588283529
FORTUNE TERR,Municipality,997043210096660
BRIARS RD,County,5688380405345053
HALETHORPE LA,UNKNOWN,4289627556959783
FERNDALE ST,County,9171612835005280
RAMP 4 FR MD 187 NB TO IS 495 EB,Ramp,7110291632360097
WOODSBORO DR,County,1258510654436478
GILBERT PL,County,7651766978733511
E JEFFERSON ST (AHEAD),Municipality,5098165043264122
WILLOW GROVE RD,County,6656344256509360
THOMPSON AVE,Municipality,4009758825189548
BLUFF POINT LA,County,6772834722092329
WILLIAMS ST,Municipality,496783873733015
PINKROOT AVE,UNKNOWN,8660222290161174
HAZELCREST DR,County,6266281903404949
CANTERBURY LA,County,8569729443753724
RAMP 6 FR MD 28 EB TO IS 270 SB,Ramp,8706676661821241
RITCHIE PKWY,Municipality,8507531217270867
BEECHBANK RD,County,3078666630462827
SPUR FR NORBECK RD,UNKNOWN,2457463930220730
RICKENBACKER DR,County,9663416131541642
BONIFANT RD (AHEAD),County,7841984070971054
LOCKNEY AVE,Municipality,1715769003729671
8700 COLESVILLE RD,UNKNOWN,772501052985348
MILLS RD,Municipality,1534710975775451
PARHAM PL,County,4579822862232929
CENTRAL AVE,UNKNOWN,8149856564128179
COOL BROOK LA,Other Public Roadway,7808029254604992
SANDY HOLLOW CT,County,1682762811337888
PARK LAKE DR,County,1281233169312842
FAWN CT,UNKNOWN,7169809058572073
WALTER JOHNSON RD,County,2341628690550235
WHISPERWOOD LA,County,7385238439584196
ENT TO SHADY GROVE METRO STATION,UNKNOWN,6103083179975921
ENT TO MONT CO TRANSFER STATION,UNKNOWN,3394292304855313
WABASH AVE,Municipality,1844639729322014
CAMILLUS DR,Other Public Roadway,2828528060015792
SPUR WHEEL LA,County,4125064028688379
BENDER CT,UNKNOWN,3476103171523629
EXIT 31,UNKNOWN,1900982438438016
LISTRA RD,County,5775722031094657
ENT TO MONT CO WASTE TRANSFER STATION,UNKNOWN,1888044583733060
WEISMAN RD,County,1873437957973624
GILMOURE DR,County,88792712524628
PRICE AVE,County,8363327326094977
MILBORO DR,Municipality,8078682495203232
MOFFET RD,County,9857056688467973
HAMMONTON RD,County,3477378786851251
OFF RAMP NB 270 TO MONTGOMERY VILLAGE AVE,UNKNOWN,9466624610638800
SIOUX LA,County,8586453580639149
DURYEA DR,County,231310305472906
CHESTNUT RD,Municipality,7591271842821540
LYCOMING ST,County,1690722831830479
RAMP 1 FR MD 97 NB TO RP 8 (TO MD200 WB),Ramp,6138383048094723
BLAIR STONE LA,County,4923113491943481
JAMES CREEK CT,County,2256822933250004
CATAWBA HILL DR,UNKNOWN,1448238716493407
WOODLEY DR,Municipality,8063115185653029
RADWICK LA,County,4985964533764498
DARNELL DR,County,9827007077573682
BELLEVUE DR,County,4780319453619910
BARTRAM ST,County,6133165938227802
CITIZENS LA,County,5460739150140252
AVONDALE ST,County,1086761468916089
HICKORY RD,Municipality,290503023571991
BLUE SPRUCE LA,County,3312096115993944
MONTROSE RD (BACK),Other Public Roadway,241386732769452
CHURUBUSCO LA,UNKNOWN,2070214303795904
MONTROSE PKWY (BACK),Other Public Roadway,2696563340182659
HOOVER FARM RD,County,9116312248144160
WATERS RD,UNKNOWN,2359051120296430
RIDGE RD,Municipality,3634272050642299
R/R #CSX 140 486 P,UNKNOWN,4862223068149724
TREVA CT,County,9712808061124125
COLLINGWOOD LA,County,6000207893607232
MILE MARKER 34.0,UNKNOWN,5992920036402709
GROTTO LA,UNKNOWN,5562966771822682
AVENEL FARM DR,County,112353636528878
CLOPPERS MILL DR,County,2454537826503689
GUDE AVE,Municipality,5491191835104063
WOODFORD RD,County,9930609275938414
SNOW MAST CT (ENT TH),UNKNOWN,3716146037510990
SPUR FR MD 355,UNKNOWN,1087206462462916
ASH HOLLOW PL,County,5105535661728250
SHEFFIELD ST,County,9286215541029725
EMERALD GREEN WAY,UNKNOWN,8685843757157523
BOSWELL CT,UNKNOWN,1223834946502815
FARTHING DR,County,4476717350743975
QUINCE VALLEY DR,County,964285188681647
44TH ST,Municipality,9325942278877845
WATSON RD,County,6885893121988494
CLAGETT CROSSING PL,Municipality,1603969661319563
BRIMSTONE ACADEMY DR,County,6554282842971838
ROOSEVELT ST,County,4102480102122202
HUDSON AVE,Municipality,3929508366461651
SPUR TO E JEFFERSON ST,UNKNOWN,1508411047813726
ENT TO WILLIAM H. FARQUHAR MIDDLE SCHOOL,UNKNOWN,2541744845330063
GOLF VIEW DRIVE,County,7303526691118454
MT RADNOR DR,County,6204539143589076
LEESBURG DR,County,3305676050566561
ANGELTON CT,County,7279364468981505
DUTROW CT,County,9544784193412606
HIPSLEY MILL RD,County,3875146020632875
STRATHMORE ST,County,8878436804360922
WASHINGTON DC/LINE,UNKNOWN,9210016862801794
ENT TO OLD COLUMBIA SHOPPING CENTER,UNKNOWN,3139358433144160
BROOKE FARM DR,County,8423303574102509
ZION EVANGELICAL LUTHERAN CHURCH,UNKNOWN,2170339438747003
WHITESTONE RD,County,9330345171474216
WADE CT,Municipality,10329265953992
GROSVENOR LN,UNKNOWN,1805855175069417
STRUC #M0058 ROCK CREEK,UNKNOWN,9591793033165127
4TH AVE,Municipality,1727697869509334
BOWMAN MILL RD,County,8699210486535025
PASTURE BROOK WAY,Municipality,1674324326606757
QUELWAY RD,County,6545401319563134
LEE ST,Municipality,7687328642365281
BRIGHT MEADOW DR,Municipality,6762315232491882
BISCAYNE LA,County,3175359251224335
WILLOW CREEK DR,UNKNOWN,2953484038690295
SWEETSPIRE DR,UNKNOWN,6900534136791121
GRANT AVE,County,1879596414430198
EADES ST,County,9060015558374647
CLUB HOLLOW RD,County,5074731094088738
ROLLING RD,Municipality,351694582147585
OVERHILL RD,Other Public Roadway,6614762926286315
INGLEMERE DR,County,5091074664131276
FOXDEN DR,County,5794106542288142
FOREST PRSERVE DR,UNKNOWN,7790382798124345
GROVE ST,County,7783611453588304
WESTBURY RD,County,6337436709034711
WATERSHED CT,County,8287434815313594
BENNION RD,County,9511901558506411
RUSSETT TERR,County,8739288796556367
SILVER KING PL,Municipality,9175210553450631
STRAUSS TERR,UNKNOWN,6115582708620468
HARRELL ST,County,8024748013325399
SWEET AUTUMN  RD,UNKNOWN,921545994768276
GIBBS STREET,Municipality,3718375247149584
N SUMMIT AVENUE,UNKNOWN,9027955998799654
ENT TO BETHESDA TOWERS,UNKNOWN,2789862231838550
CALIFORNIA CIR,UNKNOWN,6661643377595716
MERTON RD,County,2034905157355021
TERRAPIN RD,County,7408654647208117
ENT TO FLAGSHIP SHOPPING CTR,UNKNOWN,9200943151600250
DALAMAR ST,Municipality,406380254140723
GATESTONE ST,Municipality,9063072339923823
CHERRY LEAF LA,County,8685264714724615
SPUR TO SAYBROOKE OAKS BLVD,UNKNOWN,3837018719622701
DRUM CASTLE WAY,Other Public Roadway,6845972460772284
WHETSTONE GLEN ST,Municipality,3297196510524673
LLEWELLYN MANOR WAY,Other Public Roadway,8058778277776241
FREDERICK CO/L,UNKNOWN,6415746611515598
NORDIC HILL DR,County,5470969098585111
RAMP 5 FR MD 355 SB TO IS 495 EB,Ramp,3253281569849892
SPUR FR BEL PRE RD,UNKNOWN,2930533267702351
W VIRGINIA AVE,County,2278432276479191
HILLMEAD RD,County,4725271538893890
